HCCIS ID,NPI,Hospital Name,City,Address,Multiple unit,P.O. Box,County,State,Zip,Zip4,Phone,Fax,Administrator First Name,Administrator Last Name,Administrator Title,Administrator e-mail,CFO Name,Contact Person First Name,Contact Person Last Name,Contact Person Title,Contact Person Phone,Contact Person Extension,Contact Person Fax,Contact Person e-mail,Contact Address,Contact Multiple Unit,City,State,Zip Code,Zip 4 ,County,Hospital Website Address,System Affiliation,Affiliation Type,CAH,Emergency Department Physician Director,Courtesy Contact Person First Name,Courtesy Contact Person Last Name,Courtesy Contact Person Title,Courtesy Contact Person Phone,Courtesy Contact Person Extension,Courtesy Contact Person Fax,Courtesy Contact Person e-mail,Courtesy Contact Address,Courtesy Contact Multiple Unit,Courtesy Contact City,Courtesy Contact State,Courtesy Contact Zip5,Coutesy Contact Zip4,Courtesy Contact 2 Person First Name,Courtesy Contact 2 Person Last Name,Courtesy Contact 2 Person Title,Courtesy Contact 2 Person Phone,Courtesy Contact 2 Person Extension,Courtesy Contact 2 Person Fax,Courtesy Contact 2 Person e-mail,Courtesy Contact 2 Address,Courtesy Contact 2 Multiple Unit,Courtesy Contact 2 City,Courtesy Contact 2 State,Courtesy Contact 2 Zip5,Coutesy Contact Zip4,Capital Expenditure Person First Name,Capital Expenditure Person Last Name,Capital Expenditure Person Title,Capital Expenditure Person Phone,Capital Expenditure Person Extension,Capital Expenditure Person Fax,Capital Expenditure Person e-mail,Capital Expenditure Address,Capital Expenditure Multiple Unit,Capital Expenditure City,Capital Expenditure State,Capital Expenditure Zip5,Coutesy Contact Zip4
103,1851344907,North Memorial Medical Center,ROBBINSDALE,3300 Oakdale Avenue North     ,,,HENNEPIN,MN,55422,2900,7635205000,7635205006,Dr. Kevin,Croston,President/CEO,kevin.croston@northmemorial.com,Aaron Bloomquist,Crystal,Sele,Consultant,9524576042,NULL,3203104397,csele@gregbrockconsulting.com,"5585 Odean Ave NE, ",,St. Michael,MN,55376,,,http://www.northmemorial.com,North Memorial Health Care,Owned,0,Dr. Amy Kolar,Jill,Ross,Controller,7635814635,NULL,7635814561,jill.ross@northmemorial.com,"3300 Oakdale Ave North, , , ",,Robbinsdale,MN,55422,---,,,,,,,,,,,,,,Crystal,Sele,Consultant,9524576042,NULL,3203104397,csele@gregbrockconsulting.com,"5585 Odean Ave NE, ",,St. Michael,MN,55376,
107,1538112131,Olmsted Medical Center,ROCHESTER,1650 Fourth Street Southeast    ,,,OLMSTED,MN,55904,6425,5075296600,5075296622,Tim,Weir,Chief Administrative Officer,tweir@olmmed.org,Kevin Higgins,Don,Pavelka,Staff Accountant,5075296598,NULL,5072872779,dpavelka@olmmed.org,"210 9TH ST SE, ",,Rochester,MN,55904,,,www.olmstedmedicalcenter.org,No Affiliation,,0,Dr. Jay Myers,Chuck,Meyer,Financial Services Manager,5075296581,NULL,5075296587,cmeyer@olmmed.org,,,,MN,,,Matt,Peterson,Controller and Director of Finance,5075296615,NULL,5075296587,mpeterson@olmmed.org,"210 9TH ST SE, ",,Rochester,MN,55904,,Kevin,Higgins,Chief Financial Officer,5075296619,NULL,5072872779,khiggins@olmmed.org,"210 9TH ST SE, ",,Rochester,MN,55904,
145,1841266194,Mayo Clinic Hospital - Rochester,ROCHESTER,1216 Second Street Southwest     ,,,OLMSTED,MN,55902,1906,5072664742,5072840986,Kenneth,Ackerman,Assoc - Administrator Hospital,ackerman.kenneth@mayo.edu,Kedrick Adkins,Wanda,Fjerstad,Regulatory/Reimbursement Analyst,5072845761,NULL,5072840986,fjerstad.wanda@mayo.edu,"200 1st St SW, , , , ",,Rochester,MN,55905,----,Olmsted,http://www.mayoclinic.org/saintmaryshospital/,Mayo Clinic,Owned,0,"Annie Sadosty, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,Wanda,Fjerstad,Regulatory/Reimbursement Analyst,5072845761,NULL,5072840986,fjerstad.wanda@mayo.edu,"200 1st St SW, , , , ",,Rochester,MN,55905,----
251,1669418851,Community Behavioral Health Hospital - Rochester,ROCHESTER,251 Wood Lake Drive SE  ,,,OLMSTED,MN,55904,5530,5072062561,5075292748,Nancy,Johnston,Executive Director,nancy.a.johnston@state.mn.us,Shirley Jacobson,Lori,Zook,CFO,5079347689,NULL,5079347651,lzook@rehc.org,1900 N Sunrise Dr,,St. Peter,MN,56082,1327,,shirley.jacobson@state.mn.us,"Dept of Human Services, State of MN",Owned,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1609861095,LifeCare Medical Center,ROSEAU,715 Delmore Drive      ,,,ROSEAU,MN,56751,1534,2184632500,2184631266,Keith,Okeson,President/CEO,kokeson@lifecaremc.com,Catherine Huss,Cathy,Huss,Chief Financial Officer,2184634763,NULL,2184631266,chuss@lifecaremc.com,"715 Delmore Drive, , , , , , ",,Roseau,MN,56751,----,,www.lifecaremedicalcenter.org,No Affiliation,,1,Dr. David Brett,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathy,Huss,Chief Financial Officer,2184634763,NULL,2184631266,chuss@lifecaremc.com,"715 Delmore Drive, , , , , , ",,Roseau,MN,56751,----
124,1568540847,Essentia Health - Sandstone,SANDSTONE,109 Court Avenue South  ,,,PINE,MN,55072,5120,3202452212,3202455243,Michael,Hedrix,COO,Michael.Hedrix@essentiahealth.org,Kevin Boren,Rick,Sicora,Controller,3202456770,NULL,NULL,Richard.Sicora@EssentiaHealth.org,,,,  ,,,,essentiahealth.org,Essentia Health,Leased,1,"Erika Miles, MD",Rachel,Plesha,Manager of Financial Reporting,2187861432,NULL,2187868406,Rachel.Plesha@EssentiaHealth.org ,"532 E. First Street, ",,Duluth,MN,55805,,Michael,Vuchetich,Accounting Analyst I,2187861242,NULL,2187868406,Michael.Vuchetich@essentiahealth.org,"532 E. First Street, ",,Duluth,MN,55805,1984,Laura,Carlson,Accounting Analyst II,2187861703,NULL,2187868406,Laura.Carlson@EssentiaHealth.org ,"532 E. First Street, ",,Duluth,MN,55805,
149,1407889991,CentraCare Health - Sauk Centre,SAUK CENTRE,425 North Elm Street    ,,,STEARNS,MN,56378,1010,3203522221,3203525150,Delano,Christianson,Administrator,christiansond@centracare.com,Delano Christianson,Todd,Stordahl,Director of Finance,3202561760,NULL,3203525150,stordahlt@centracare.com,"425 Elm St North, , ",,Sauk Centre,MN,56378,--,,www.centracare.com,CentraCare Health System,Owned,1,"Ben Haeg, MD",Kari van der,Hagen,Government Reimbursement Accountant,3202512700,54553,3202555756,kari.vanderhagen@centracare.com,"1406 Sixth Ave North,",,St. Cloud,MN,56303,1901,Delano,Christianson,Administrator,3203511701,NULL,3203525150,christiansond@centracare.com,"425 North Elm Street, , , ",,Sauk Centre,MN,56378,---,Todd,Stordahl,Director of Finance,3202561760,NULL,3203525150,stordahlt@centracare.com,"425 Elm St North, , ",,Sauk Centre,MN,56378,--
135,1578520045,St. Francis Regional Medical Center,SHAKOPEE,1455 St. Francis Avenue   ,,,SCOTT,MN,55379,3380,9524283000,9524283820,Michael,McMahan,President,Mike.McMahan@allina.com,Cindy Vincent,Taha,Valibhai,Reimbursement Analyst,6122624724,NULL,6122624724,taha.valibhai@allina.com,"P.O. Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43,Hennepin,http://www.stfrancis-shakopee.com/,Allina Hospitals and Clinics,Owned,0,Dr. Brian Clarkowski,Becky,Krenik,Reimbursement Manager,6122624720,NULL,6122624720,becky.krenik@allina.com,MR 10809 P.O.Box 43,,Minneapolis,MN,55440,43,Trisha,Schirmers,Reimbursement Director,6122624719,NULL,6122624719,trisha.schirmers@allina.com,MR 10809 P.O.Box 43,Mail Route 10809,Minneapolis,MN,55440,43,Taha,Valibhai,Reimbursement Analyst,6122624724,NULL,6122624724,taha.valibhai@allina.com,"P.O. Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43
99,1053497214,Murray County Memorial Hospital,SLAYTON,2042 Juniper Avenue   ,,,MURRAY,MN,56172,1017,5078366111,5078366700,Dennis,Goebel,CEO,goebeld@murraycountymed.org,Renee M. Logan,Renee,Logan,CFO,5078361274,NULL,5078361274,loganr@murraycountymed.org,"2042 JUNIPER AVE, , , ",,Slayton,MN,56172,1017,Murray,www.murraycountymed.org,Sanford Health,Managed,1,Dr. David Geier,Robyn Van,Heuvelen,Controller,5078361273,NULL,5078361273,vangeuvelenr@murraycountymed.org,"2042 JUNIPER AVE, ,, ",,Slayton,MN,56172,1017,,,,,,,,,,,,,,Renee,Logan,CFO,5078361274,NULL,5078361274,loganr@murraycountymed.org,"2042 JUNIPER AVE, , , ",,Slayton,MN,56172,1017
129,1952370348,Sleepy Eye Medical Center,SLEEPY EYE,400 Fourth Avenue Northwest     ,,,BROWN,MN,56085,1109,5077943571,5077945460,Kevin,Sellheim,Administrator,ksellheim@semedicalcenter.org,,Kevin,Sellheim,Administrator,5077948440,NULL,5077945460,ksellheim@semedicalcenter.org,"400 Fourth Avenue Northwest, P.O. Box 323, P.O. Box 323",P.O. Box 323,Sleepy Eye,MN,56085,----,,www.semedicalcenter.org,No Affiliation,,1,Dr. Venkata Murthy,,,,,,,,,,,,,,,,,,,,,,,,,,,Janet,Kramer,Accounting Manager,5077948474,NULL,5077945462,jkramer@semedicalcenter.org,,,,MN,,
130,1619945052,Mayo Clinic Health System - Springfield,SPRINGFIELD,625 North Jackson Avenue    ,,,BROWN,MN,56087,1714,5077236201,5077236447,Scott,Thoreson,Administrator,thoreson.scott@mayo.edu,James Tarasovitch,Beau,Hultquist,Regulatory & Reimbursement Analyst,5073047197,NULL,5073854874,hultquist.beau@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56001,,Blue Earth,www.mayoclinichealthsystem.org,Mayo Clinic,Owned,1,Dr. Brian Bartlett,Ryan,Ashland,Director - Finance,5073852680,NULL,5073854874,ashland.ryan@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56002,8673,,,,,,,,,,,,,,Ryan,Ashland,Director - Finance,5073852680,NULL,5073854874,ashland.ryan@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56002,8673
132,1043269798,St. Cloud Hospital,ST. CLOUD,1406 6th Avenue North,,,STEARNS,MN,56303,1900,3202512700,3022555756,Craig,Broman,President,bromanc@centracare.com,Greg Klugherz,Kari van der,Hagen,Government Reimbursement Accountant,3202512700,54553,3202555756,kari.vanderhagen@centracare.com,"1406 Sixth Ave North,",,St. Cloud,MN,56303,1901,Stearns,www.centracare.com,CentraCare Health System,Owned,0,Dr. Peter Charvat,Jodi,Sanders,Reimbursement Coordinator,3202512700,54697,3202555756,sandersj@centracare.com,"1406 6th Ave No,",,St. Cloud,MN,,,,,,,,,,,,,,,,Dale,Kraemer,Financial Planning Specialist,3202512700,52063,3202555756,kraemerd@centracare.com,,,,MN,55352,1098
212,1588614325,Veterans Affairs Health Care System,ST. CLOUD,4801 Veterans Drive      ,,,STEARNS,MN,56303,2099,3202521670,3202556494,Barry I,Bahl,Medical Center Director,barry.bahl@va.gov,Joseph Schmitz,Atlas,Anagnos,Health System Specialist,3202521670,NULL,NULL,atlas.anagnos@va.gov,,,St. Cloud,MN,,,Stearns,www.stcloud.va.gov,U.S. Department of Veterans Affairs,Owned,0,N/A,Timothy,Atchley,Health System Specialist,3202521670,NULL,NULL,timothy.atchley@va.gov,,,,  ,,,,,,,,,,,,,,,,Dave,Ruder,"Director, Facilities Management",3202556364,NULL,NULL,david.ruder@med.va.gov,,,St. Cloud,MN,,
171,1639198732,Mayo Clinic Health System - St. James,ST. JAMES,1101 Moulton & Parsons Drive    ,,,WATONWAN,MN,56081,2408,5073753261,5073758605,Mary,Klimp,Site Administrator,klimp.mary@mayo.edu,James Tarasovitch,Beau,Hultquist,Regulatory & Reimbursement Analyst,5073047197,NULL,5073854874,hultquist.beau@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56001,,Blue Earth,www.mayohealthsystem.org,Mayo Clinic,Owned,1,Dr. Brian Bartlett,Ryan,Ashland,Director - Finance,5073852680,NULL,5073854874,ashland.ryan@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56002,8673,,,,,,,,,,,,,,Beau,Hultquist,Regulatory & Reimbursement Analyst,5073047197,NULL,5073854874,hultquist.beau@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56001,
86,1649220724,Park Nicollet Methodist Hospital,ST. LOUIS PARK,6500 Excelsior Boulevard     ,,,HENNEPIN,MN,55426,4702,9529935000,9529935936,Steven,Connelly,CMO,steven.connelly@parknicollet.com,Catherine Lenagh,Cindy,Forté,Gov't Regulatory Analyst,9529931690,NULL,9529931808,cindy.forte@parknicollet.com,6500 Excelsior Blvd,PO Box 650,St. Louis Park,MN,55426,4702,Hennepin,www.parknicollet.com,Park Nicollet Health Services,Owned,0,"Michael Seim, MD",Craig,Larson,"Director, Revenue Rptg & Reg. Analysis",9529931845,NULL,9529931808,craig.larson@parknicollet.com,6500 Excelsior Blvd,PO BOx 650,St. Louis Park,MN,55426,4702,John,Rodewald,"Manager, Regulatory Analysis",9529931835,NULL,9529931808,john.rodewald@parknicollet.com,6500 Excelsior Blvd,PO Box 650,St. Louis Park,MN,55426,4702,Patricia,Harris,"Analyst, Sr. - Capital",9529939255,NULL,9529931808,patricia.harris@parknicollet.com,6500 Excelsior Blvd,,St. Louis Park,MN,55426,4702
10,1194787465,Bethesda LTACH,ST. PAUL,559 Capitol Blvd.      ,,,RAMSEY,MN,55103,2101,6512322000,6512322118,Cathy,Barr,Hospital COO,cbarr@healtheast.org,Doug Davenport,Kris,Janzen,Senior Accountant,6512322913,NULL,6512326444,kjanzen@healtheast.org,"1700 UNIVERSITY AVE MIDWAY CORP, , , , , , ",,St. Paul,MN,55104,----,RAMSEY,www.bethesdahospital.org,HealthEast Care System,Owned,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Julius,Nammeh,Fixed Asset/Lease Coordinator,6512320138,NULL,NULL,jnnammeh@healtheast.org,"1700 University Ave , ",,St. Paul,MN,55104,----
49,1447352836,Gillette Children's Specialty Healthcare,ST. PAUL,200 East University Avenue     ,,,RAMSEY,MN,55101,2507,6512912848,6513252122,Barbara,Joers,President,bjoers@gillettechildrens.com,James Haddican,Heidi,Sundman-Hetchler,Financial Analyst,6513252205,NULL,6513252122,heidilhetchler@gillettechildrens.com,,,St. Paul,MN,,,,www.gillettechildrens.org,No Affiliation,,0,N/A,Jessica,Nafstad,Sr. Financial Analyst,6513252173,NULL,6513252122,jnafstad@gillettechildrens.com,,,St. Paul,MN,,,Joel,Tomlinson,Sr. Financial Analyst,6513252103,NULL,6513252122,jtomlinson@gillettechildrens.com,,,St. Paul,MN,,,Jessica,Salic,Senior Accountant,6513252114,NULL,6513252122,jessicalsalic@gillettechildrens.com,,,St. Paul,MN,,
141,1134186273,St. Joseph's Hospital,ST. PAUL,69 West Exchange Street      ,,,RAMSEY,MN,55102,,6512323000,6512323518,Cathy,Barr,COO,cbarr@healtheast.org,Doug Davenport,Kris,Janzen,Senior Accountant,6512322913,NULL,6512326444,kjanzen@healtheast.org,"1700 UNIVERSITY AVE MIDWAY CORP, , , , , , ",,St. Paul,MN,55104,----,RAMSEY,www.stjosephs-stpaul.org,HealthEast Care System,Owned,0,Dr. Brian Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,Julius,Nammeh,Fixed Asset/Lease Coordinator,6512320138,NULL,NULL,jnnammeh@healtheast.org,"1700 University Ave , ",,St. Paul,MN,55104,----
151,1629006457,Regions Hospital,ST. PAUL,640 Jackson Street      ,,,RAMSEY,MN,55101,2502,6512542191,6512542194,Megan,Remark,President & CEO,megan.m.remark@healthpartners.com,Heidi Conrad,Ann,Jaszewski,Reimbursement Analyst,6512541614,NULL,6512540806,ann.m.jaszewski@healthpartners.com,"640 JACKSON ST,, , , , , ",,St. Paul,MN,55101,2595,,www.regionshospital.com,"HealthPartners, Inc.",Owned,0,"Kurt Isenberger, MD",Rick,Roberts,Reimbursement Director,6512540811,NULL,6512540806,rick.m.roberts@healthpartners.com,"640 JACKSON ST, , , , , , ",,St. Paul,MN,55101,2595,Eric,Velleux,Reimbursement Analyst,6512541827,NULL,6512540806,eric.d.velleux@healthpartners.com,"640 JACKSON ST, , , , , , ",,St. Paul,MN,55101,2595,Rick,Roberts,Reimbursement Director,6512540811,NULL,6512540806,rick.m.roberts@healthpartners.com,"640 JACKSON ST, , , , , , ",,St. Paul,MN,55101,2595
163,1457319485,United Hospital,ST. PAUL,333 North Smith Avenue    ,,,RAMSEY,MN,55102,2344,6122208000,6512417368,Tom,O'Connor,President,tom.o'connor@allina.com,Karen Gustafson - Interim,Caitlin,Gerdes,Intermediate Reimbursement Analyst,6122624731,NULL,6122624731,caitlin.gerdes@allina.com,"P.O. Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43,Hennepin,www.allinahealth.org/United-Hospital/,Allina Hospitals and Clinics,Owned,0,Dr. Scott Donner,Trisha,Schirmers,Reimbursement Director,6122624719,NULL,6122624719,trisha.schirmers@allina.com,MR 10809 P.O.Box 43,Mail Route 10809,Minneapolis,MN,55440,43,Roger,Newcome,Manager of Reimbursement,6122624721,NULL,6122624721,Roger.Newcome@allina.com,"P.O. Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43,Caitlin,Gerdes,Intermediate Reimbursement Analyst,6122624731,NULL,6122624731,caitlin.gerdes@allina.com,"P.O. Box 43, Mail Route 10809, ",,Minneapolis,MN,55440,43
22,1407849367,River's Edge Hospital & Clinic,ST. PETER,1900 N. Sunrise Drive    ,,,NICOLLET,MN,56082,1327,5079312200,5079317651,George,Rohrich,Chief Executive Officer,grohrich@riversedgehealth.org,Lori Zook,Lori,Zook,CFO,5079347689,NULL,5079347651,lzook@rehc.org,1900 N Sunrise Dr,,St. Peter,MN,56082,1327,,www.riversedgehealth.org,No Affiliation,,1,"Robert Christensen, MD",George,Rohrich,CEO,5079347602,NULL,5079347651,grohrich@riversedgehealth.org,"1900 N SUNRISE DR,,, , ",,St. Peter,MN,56082,1327,,,,,,,,,,,,,,Lori,Zook,CFO,5079347689,NULL,5079347651,lzook@rehc.org,1900 N Sunrise Dr,,St. Peter,MN,56082,1327
252,1962583039,Community Behavioral Health Hospital-St. Peter,ST. PETER,2000 Klein Street  ,,,NICOLLET,MN,56082,5800,5079335001,5079347043,Nancy,Johnston,Executive Director,nancy.a.johnston@state.mn.us,Shriley Jacobson,Lori,Zook,CFO,5079347689,NULL,5079347651,lzook@rehc.org,1900 N Sunrise Dr,,St. Peter,MN,56082,1327,,shirley.jacobson@state.mn.us,"Dept of Human Services, State of MN",Owned,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1295726362,Lakewood Health System,STAPLES,49725 County Road 83   ,,,TODD,MN,56479,3201,2188941515,2188940355,Tim,Rice,President,timrice@lakewoodhealthsystem.com,Lisa Bjerga,Lisa,"Bjerga, CPA",CFO - Interim,2188948352,NULL,2188948984,lisabjerga@lakewoodhealthsystem.com,,,,  ,,,,www.lakewoodsystem.com,No Affiliation,,1,Dr. John Halfen,,,,,,,,,,,,,,,,,,,,,,,,,,,Lisa,"Bjerga, CPA",CFO - Interim,2188948352,NULL,2188948984,lisabjerga@lakewoodhealthsystem.com,,,,  ,,
74,1538138003,Lakeview Memorial Hospital,STILLWATER,927 West Churchill Street     ,,,WASHINGTON,MN,55082,5930,6514395330,6514304528,Theodore,Wegleitner,President,theodore.t.wegleitner@healthpartners.com,Douglas Johnson,Nathan,Wayne,Sr Financial Analyst,6514304539,NULL,6514308538,nathan.p.wayne@healthpartners.com,"927 Churchill St W, , ",,Stillwater,MN,55082,6605,Washington,www.lakeviewhealth.org,"HealthPartners, Inc.",Owned,0,Dr. Bjorn Peterson,Michelle,Kraft,Director of Finance,6514304547,NULL,6514308538,michelle.a.kraft@lakeview.org,"927 Churchill St W, , ",,Stillwater,MN,,,,,,,,,,,,,,,,Michelle,Kraft,Director of Finance,6514304547,NULL,6514308538,michelle.a.kraft@lakeview.org,"927 Churchill St W, , ",,Stillwater,MN,,
106,1043218753,Sanford Medical Center Thief River Falls,THIEF RIVER FALLS,3001 Sanford Parkway,,,PENNINGTON,MN,56701,-5,2186814240,2186834511,Brian,Carlson,CEO,brian.carlson@sanfordhealth.org,Todd Christensen,Tom,Wang,Accountant,2186834470,NULL,NULL,thomas.wang@sanfordhealth.org,,,,  ,,,,http://www.sanfordhealth.org/,Sanford Health,Owned,1,"Jawad Khan, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,Tom,Wang,Accountant,2186834470,NULL,NULL,thomas.wang@sanfordhealth.org,,,,  ,,
156,1003851171,Sanford Tracy Medical Center,TRACY,251 5th Street E.     ,,,LYON,MN,56175,1536,5076293200,5076293202,Stacy,Barstad,CEO,stacy.barstad@sanfordhealth.org,0,Jill,Sigelman,Reimbursement Director,6123764528,NULL,6123764850,jill.sigelman@claconnect.com,"220 S. 6th Street, Suite 300, ",,Minneapolis,MN,55402,,Hennepin,www.sanfordtracy.org,Sanford Health,Leased,1,"Abdul Khan, MD",Stacy,Barstad,CEO,5072124136,NULL,5076293202,stacy.barstad@sanfordhealth.org,"251 5th St. E, ",,Tracy,MN,56175,----,,,,,,,,,,,,,,Stacy,Barstad,CEO,5072124136,NULL,5076293202,stacy.barstad@sanfordhealth.org,"251 5th St. E, ",,Tracy,MN,56175,----
72,1023067642,Lake View Memorial Hospital,TWO HARBORS,325 11th Avenue     ,,,LAKE,MN,55616,1300,2188347300,2188347388,Greg,Ruberg,Administrator,Greg.Ruberg@slhduluth.com,Eric Lohn,Laurie,Kragseth,Controller,2188347383,NULL,2188347388,Laurie.Kragseth@slhduluth.com,"325 11th Avenue, , , , , , ",,Two Harbors,MN,55616,1300,,www.lvmhospital.com,"St. Luke's Hospital, Duluth",Owned,1,"Thomas Peterson, MD",,,,,,,,,,,,,,,,,,,,,,,,,,,Laurie,Kragseth,Controller,2188347383,NULL,2188347388,Laurie.Kragseth@slhduluth.com,"325 11th Avenue, , , , , , ",,Two Harbors,MN,55616,1300
1,1801840517,"Tyler Healthcare Center, Inc.",TYLER,240 Willow Street   ,,,LINCOLN,MN,56178,1166,5072475521,5072475972,Jonathan,Moe,Administrator,jonathan.moe@avera.org,Sharon Williams,Rob,Schile,Principal,6123764592,NULL,6123764850,rob.schile@CLAconnect.com,"220 South Sixth Street, Suite 300, Suite 300",Suite 300,Minneapolis,MN,55402,,Hennepin,www.tylerhealthcare.org,Avera Health,Managed,1,"Steven P. Snow, MD",Sharon,Williams,Vice President of Finance and Information Services,5075379150,NULL,NULL,sharon.williams@avera.org,300 South Bruce Street,,Marshall,MN,56258,,,,,,,,,,,,,,,Sharon,Williams,Vice President of Finance and Information Services,5075379150,NULL,NULL,sharon.williams@avera.org,300 South Bruce Street,,Marshall,MN,56258,
167,1083617120,Essentia Health Virginia,VIRGINIA,901 9th St. N.  ,,,ST. LOUIS,MN,55792,2348,2187413340,2187499427,Daniel,Milbridge,Chief Operating Officer,Daniel.milbridge@essentiahealth.org,Kevin Boren,Kathy,Jankila,Accounting,2187428646,NULL,2187487723,kathy.jankila@essentiahealth.org,901 9th St. No,,Virginia,MN,55792,2348,,www.essentiahealth.org,Essentia Health,Owned,0,Dr. Nick Itzin,Rachel,Plesha,Manager of Financial Reporting,2187861432,NULL,2187868406,Rachel.Plesha@EssentiaHealth.org ,"532 E. First Street, ",,Duluth,MN,55805,,,,,,,,,,,,,,,Laura,Carlson,Accounting Analyst II,2187861703,NULL,2187868406,Laura.Carlson@EssentiaHealth.org ,"532 E. First Street, ",,Duluth,MN,55805,
133,1659355600,Saint Elizabeth's Medical Center,WABASHA,1200 Fifth Grant Boulevard West     ,,,WABASHA,MN,55981,1042,6125654531,6125652482,Tom,Crowley,President,tom.crowley@ministryhealth.org,John Wolfe,John,Wolfe,CFO,6515655553,NULL,6515652482,john.wolfe@ministryhealth.org,"1200 Fifth Grant Boulevard West, ",,Wabasha,MN,55981,1042,Wabasha,www.ministryhealth.org,Ministry Health Care,Owned,1,Dr. Brian Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,John,Wolfe,CFO,6515655553,NULL,6515652482,john.wolfe@ministryhealth.org,"1200 Fifth Grant Boulevard West, ",,Wabasha,MN,55981,1042
168,1275608457,Ridgeview Medical Center,WACONIA,500 South Maple Street   ,,,CARVER,MN,55387,1752,9524422191,9524426543,Robert,Stevens,President & CEO,bob.stevens@ridgeviewmedical.org,Gordon Gablenz,Brent,Wordelman,Director of Accounting and Finance,9524422191,5590,9524426540,brent.wordelman@ridgeviewmedical.org,"500 S MAPLE ST, , , , , ",,Waconia,MN,55387,1752,Carver,www.ridgeviewmedical.org,No Affiliation,,0,Dr. David Larson,,,,,,,,,,,,,,,,,,,,,,,,,,,Gordon,Gablenz,CFO,9524422191,NULL,9524426543,gordon.gablenz@ridgeviewmedical.org,"500 South Maple Street, , , , , ",,Waconia,MN,55387,----
157,1477545333,Tri-County Hospital,WADENA,415 N. Jefferson Street      ,,,WADENA,MN,56482,1264,2186313510,2186317511,Joel,Beiswenger,CEO,joel.beiswenger@tchc.org,Kim Aagard,Debbie,Sly,Controller,2186328714,NULL,2186317503,debbie.sly@tchc.org,,,,MN,,,,www.tchc.org,No Affiliation,,1,"Stephen E. Davis, M.D.",Debbie,Sly,Controller,2186328714,NULL,2186317503,debbie.sly@tchc.org,,,,MN,,,Kim,Aagard,CFO,2186315211,NULL,2186317503,kim.aagard@tchc.org,,,,  ,,,Debbie,Sly,Controller,2186328714,NULL,2186317503,debbie.sly@tchc.org,,,,MN,,
169,1073516357,North Valley Health Center,WARREN,300 West Good Samaritan Drive ,,,MARSHALL,MN,56762,1461,2187454211,2187454215,Brian,Neubauer,Administrator/CEO,brian.neubauer@northvalleyhealth.org,Mitch Kotrba,Dawn,Balsdon,Associate,7012398526,NULL,7012398600,dbalsdon@eidebailly.com,"4310 17th Ave S, ,, ",,Fargo,ND,58104,---,Cass,www.nvhc.net,No Affiliation,,1,Dr. Robert Bochenski,Mitch,Kotrba,CFO,2187453261,NULL,2187454215,mitchell.kotrba@northvalleyhealth.org,"300 West Good Samaritan Drive, ",,Warren,MN,56762,1499,,,,,,,,,,,,,,Mitch,Kotrba,CFO,2187453261,NULL,2187454215,mitchell.kotrba@northvalleyhealth.org,"300 West Good Samaritan Drive, ",,Warren,MN,56762,1499
170,1740256668,Mayo Clinic Health System - Waseca,WASECA,501 N State Street    ,,,WASECA,MN,56093,2811,5078351210,5077818280,Thomas,Borowski,Administrator,borowski.thomas@mayo.edu,James Tarasovitch,Beau,Hultquist,Regulatory & Reimbursement Analyst,5073047197,NULL,5073854874,hultquist.beau@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56001,,Blue Earth,http://mayoclinichealthsystem.org/locations/waseca,Mayo Clinic,Owned,1,Brian Bartlett,Ryan,Ashland,Director - Finance,5073852680,NULL,5073854874,ashland.ryan@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56002,8673,,,,,,,,,,,,,,Beau,Hultquist,Regulatory & Reimbursement Analyst,5073047197,NULL,5073854874,hultquist.beau@mayo.edu,1025 Marsh St,PO Box 8673,Mankato,MN,56001,
